store_id,format,region,monthly_sales
2431,Modern Trade,South,87584
2432,Convenience,East,25055
2433,Wholesale,North,12243
2434,Kirana,East,83626
2435,Wholesale,East,14538
2436,Kirana,South,40826
2437,Kirana,East,20302
2438,Kirana,West,8082
2439,Kirana,East,14146
2440,Kirana,South,77273
2441,Kirana,South,33515
2442,Kirana,East,21931
2443,Modern Trade,West,26435
2444,Convenience,West,12564
2445,Kirana,South,16425
2446,Kirana,West,57303
2447,Kirana,West,38352
2448,Kirana,North,32171
2449,Kirana,North,28220
2450,Kirana,West,6992
2451,Kirana,West,30050
2452,Wholesale,North,57343
2453,Kirana,North,19919
2454,Kirana,North,30409
2455,Kirana,South,3136
2456,Kirana,South,72719
2457,Kirana,North,88333
2458,Modern Trade,North,87975
2459,Kirana,North,7720
2460,Kirana,South,60659
2461,Wholesale,South,63023
2462,Convenience,West,31802
2463,Modern Trade,East,24351
2464,Kirana,West,60363
2465,Modern Trade,East,34945
2466,Kirana,East,16348
2467,Kirana,East,51996
2468,Kirana,West,71121
2469,Kirana,South,57332
2470,Kirana,South,59805
2471,Kirana,South,12424
2472,Wholesale,South,21487
2473,Convenience,West,38843
2474,Modern Trade,North,82228
2475,Kirana,East,16832
2476,Convenience,South,79410
2477,Kirana,South,5844
2478,Modern Trade,West,72847
2479,Kirana,East,68493
2480,Modern Trade,South,111548
2481,Kirana,North,62715
2482,Convenience,South,41379
2483,Convenience,East,24596
2484,Kirana,North,22304
2485,Kirana,West,31016
2486,Wholesale,North,23258
2487,Kirana,East,51985
2488,Convenience,East,61673
2489,Kirana,North,15793
2490,Kirana,South,63845
2491,Kirana,East,43472
2492,Kirana,North,26003
2493,Modern Trade,East,71759
2494,Kirana,South,17888
2495,Kirana,South,10762
2496,Kirana,North,17157
2497,Kirana,West,21498
2498,Convenience,West,69839
2499,Wholesale,South,67551
2500,Kirana,West,33724
2501,Convenience,South,4850
2502,Modern Trade,West,18734
2503,Kirana,South,104405
2504,Wholesale,East,59015
2505,Kirana,North,4460
2506,Kirana,North,2500
2507,Convenience,West,57253
2508,Kirana,North,80645
2509,Convenience,West,13506
2510,Convenience,South,18054
2511,Kirana,East,65970
2512,Convenience,North,26057
2513,Kirana,East,28895
2514,Kirana,North,27824
2515,Modern Trade,South,36368
2516,Convenience,North,42111
2517,Kirana,North,110272
2518,Kirana,South,24427
2519,Modern Trade,West,28801
2520,Modern Trade,West,12346
2521,Modern Trade,South,36080
2522,Kirana,West,69411
2523,Kirana,North,17880
2524,Kirana,East,15703
2525,Convenience,South,65235
2526,Kirana,North,41946
2527,Kirana,South,15822
2528,Wholesale,East,37517
2529,Kirana,North,14552
2530,Wholesale,North,25311
2531,Modern Trade,East,27223
2532,Convenience,East,64572
2533,Kirana,West,49805
2534,Kirana,North,67252
2535,Modern Trade,East,24957
2536,Convenience,East,46466
2537,Modern Trade,North,6679
2538,Kirana,West,15305
2539,Modern Trade,South,10586
2540,Modern Trade,West,58052
2541,Modern Trade,East,97869
2542,Modern Trade,South,28207
2543,Convenience,South,49027
2544,Modern Trade,West,48164
2545,Kirana,South,91700
2546,Kirana,East,25286
2547,Kirana,North,35317
2548,Kirana,North,15777
2549,Kirana,North,11527
2550,Kirana,West,53570
2551,Kirana,North,18683
2552,Kirana,North,19556
2553,Convenience,North,45569
2554,Convenience,South,26878
2555,Kirana,South,54375
2556,Wholesale,South,55119
2557,Kirana,East,37794
2558,Kirana,East,34687
2559,Kirana,East,96600
2560,Kirana,North,29882
2561,Modern Trade,South,56760
2562,Modern Trade,East,14572
2563,Kirana,West,34064
2564,Kirana,South,57027
2565,Kirana,North,16363
2566,Kirana,South,31257
2567,Kirana,North,33307
2568,Kirana,East,17232
2569,Convenience,North,19658
2570,Convenience,North,14230
2571,Kirana,West,4076
2572,Convenience,South,14859
2573,Kirana,North,37562
2574,Kirana,West,20318
2575,Kirana,West,31491
2576,Modern Trade,West,34958
2577,Wholesale,East,27858
2578,Modern Trade,East,56411
2579,Kirana,North,118939
2580,Modern Trade,South,15006
2581,Kirana,East,64489
2582,Convenience,East,17310
2583,Kirana,North,43186
2584,Kirana,North,10549
2585,Kirana,East,40889
2586,Modern Trade,North,24123
2587,Kirana,West,23638
2588,Modern Trade,North,37492
2589,Kirana,West,13576
2590,Modern Trade,East,13493
2591,Convenience,South,24906
2592,Convenience,West,63344
2593,Kirana,South,25422
2594,Kirana,East,120535
2595,Kirana,North,143474
2596,Modern Trade,West,31018
2597,Kirana,West,94256
2598,Kirana,East,15405
2599,Kirana,East,33866
2600,Kirana,North,38730
2601,Modern Trade,South,49763
2602,Kirana,West,8856
2603,Modern Trade,South,36907
2604,Kirana,West,76603
2605,Kirana,West,3650
2606,Kirana,North,16297
2607,Kirana,West,77801
2608,Kirana,West,19918
2609,Modern Trade,East,36001
2610,Kirana,North,44186
2611,Convenience,East,16353
2612,Kirana,West,11761
2613,Kirana,North,27757
2614,Modern Trade,West,67929
2615,Kirana,North,37125
2616,Kirana,South,12031
2617,Kirana,South,57056
2618,Kirana,North,12655
2619,Convenience,West,43330
2620,Kirana,North,28913
2621,Modern Trade,West,22835
2622,Convenience,South,26644
2623,Kirana,West,29563
2624,Convenience,East,31714
2625,Kirana,South,38769
2626,Wholesale,East,63122
2627,Kirana,South,102767
2628,Modern Trade,South,32593
2629,Kirana,East,58386
2630,Kirana,North,35495
2631,Modern Trade,West,25383
2632,Modern Trade,South,40177
2633,Kirana,West,8774
2634,Kirana,South,14503
2635,Modern Trade,West,11152
2636,Modern Trade,South,38552
2637,Wholesale,North,4839
2638,Modern Trade,South,10018
2639,Wholesale,North,6271
2640,Modern Trade,South,33054
2641,Kirana,West,22522
2642,Kirana,East,26794
2643,Modern Trade,South,43386
2644,Modern Trade,South,30610
2645,Kirana,North,24531
2646,Kirana,West,4704
2647,Wholesale,North,43444
2648,Kirana,West,4296
2649,Kirana,West,37319
2650,Kirana,North,187409
2651,Kirana,East,48750
2652,Kirana,West,18702
2653,Kirana,East,61424
2654,Kirana,North,113928
2655,Modern Trade,East,68523
2656,Kirana,West,83962
2657,Convenience,North,15333
2658,Convenience,East,22953
2659,Kirana,North,53991
2660,Modern Trade,North,30039
2661,Kirana,East,14266
2662,Convenience,West,49334
2663,Kirana,West,53851
2664,Modern Trade,West,25424
2665,Modern Trade,West,12298
2666,Kirana,South,22076
2667,Kirana,North,23540
2668,Modern Trade,North,35653
2669,Modern Trade,South,10403
2670,Kirana,North,28208
2671,Modern Trade,North,20740
2672,Kirana,East,49720
2673,Modern Trade,South,248371
2674,Kirana,North,37146
2675,Convenience,North,31015
2676,Kirana,South,42788
2677,Kirana,South,54947
2678,Kirana,East,1471
2679,Kirana,East,30812
2680,Kirana,West,59611
2681,Kirana,West,6958
2682,Convenience,East,36917
2683,Kirana,North,63731
2684,Kirana,South,111423
2685,Kirana,East,39840
2686,Kirana,West,49459
2687,Kirana,South,45945
2688,Kirana,West,8782
2689,Kirana,North,140442
2690,Kirana,North,42372
2691,Kirana,West,27384
2692,Kirana,South,77749
2693,Kirana,West,17485
2694,Kirana,South,46678
2695,Wholesale,East,25380
2696,Kirana,West,16914
2697,Modern Trade,West,33257
2698,Kirana,South,36956
2699,Modern Trade,East,30144
2700,Modern Trade,South,149844
2701,Kirana,South,36714
2702,Wholesale,West,24472
2703,Kirana,West,36013
2704,Kirana,South,54323
2705,Modern Trade,North,44641
2706,Convenience,North,94006
2707,Kirana,North,40012
2708,Kirana,West,3121
2709,Kirana,West,37008
2710,Kirana,East,37351
2711,Modern Trade,West,65800
2712,Kirana,East,4623
2713,Kirana,West,48144
2714,Kirana,North,59347
2715,Kirana,North,37583
2716,Kirana,South,55824
2717,Modern Trade,South,14638
2718,Wholesale,East,61971
2719,Convenience,East,12499
2720,Kirana,South,19911
2721,Convenience,East,52231
2722,Modern Trade,West,119605
2723,Modern Trade,North,105552
2724,Kirana,South,42594
2725,Kirana,South,7193
2726,Kirana,West,20563
2727,Kirana,East,25967
2728,Kirana,South,1904
2729,Kirana,South,12271
2730,Kirana,West,63249
2731,Modern Trade,North,100990
2732,Kirana,South,70497
2733,Kirana,South,21625
2734,Wholesale,West,54020
2735,Convenience,South,32468
2736,Modern Trade,South,12174
2737,Wholesale,North,41084
2738,Kirana,South,50521
2739,Wholesale,West,14616
2740,Kirana,North,9003
2741,Kirana,North,22016
2742,Kirana,North,78009
2743,Kirana,East,57445
2744,Kirana,West,23332
2745,Modern Trade,East,15789
2746,Modern Trade,South,32237
2747,Kirana,North,11521
2748,Kirana,East,37905
2749,Convenience,South,28561
2750,Modern Trade,East,1617
2751,Kirana,North,24375
2752,Modern Trade,South,2017
2753,Kirana,North,39880
2754,Kirana,North,10677
2755,Convenience,East,5901
2756,Kirana,West,26644
2757,Kirana,South,24706
2758,Convenience,South,40871
2759,Modern Trade,West,11148
2760,Kirana,South,84406
2761,Kirana,East,55276
2762,Kirana,South,86638
2763,Modern Trade,East,27724
2764,Kirana,South,14289
2765,Kirana,East,101140
2766,Wholesale,West,54531
2767,Kirana,South,26065
2768,Kirana,East,31318
2769,Kirana,North,22234
2770,Modern Trade,North,64796
2771,Kirana,North,43321
2772,Kirana,South,47505
2773,Convenience,East,13108
2774,Kirana,North,29114
2775,Kirana,South,37362
2776,Kirana,East,6625
2777,Kirana,North,42821
2778,Kirana,North,34654
2779,Kirana,South,60922
2780,Kirana,East,68358
2781,Kirana,South,116881
2782,Convenience,North,36504
2783,Wholesale,South,24376
2784,Modern Trade,South,11250
2785,Convenience,North,9386
2786,Kirana,North,30983
2787,Wholesale,East,8523
2788,Kirana,East,10167
2789,Wholesale,North,31847
2790,Wholesale,North,22852
2791,Modern Trade,West,14194
2792,Wholesale,West,24204
2793,Kirana,East,56600
2794,Kirana,South,43417
2795,Kirana,North,66470
2796,Kirana,North,27779
2797,Kirana,South,22236
2798,Modern Trade,East,35791
2799,Wholesale,West,10377
2800,Kirana,East,26036
2801,Modern Trade,South,23825
2802,Convenience,North,165474
2803,Convenience,West,75498
2804,Wholesale,South,51595
2805,Kirana,North,44556
2806,Wholesale,East,95046
2807,Modern Trade,West,44281
2808,Kirana,North,16503
2809,Kirana,North,15369
2810,Modern Trade,North,57661
2811,Kirana,North,50447
2812,Modern Trade,North,44112
2813,Modern Trade,East,68563
2814,Kirana,South,65958
2815,Kirana,West,5289
2816,Modern Trade,East,28365
2817,Kirana,West,47556
2818,Kirana,North,80662
2819,Kirana,South,52985
2820,Kirana,North,58190
2821,Convenience,East,11937
2822,Kirana,East,7720
2823,Modern Trade,West,42674
2824,Kirana,North,21929
2825,Kirana,North,48429
2826,Convenience,South,18552
2827,Modern Trade,South,21424
2828,Kirana,North,57028
2829,Kirana,West,33306
2830,Kirana,South,17668
2831,Kirana,North,29607
2832,Modern Trade,North,51470
2833,Kirana,North,31211
2834,Kirana,East,47221
2835,Kirana,West,26568
2836,Convenience,North,76129
2837,Wholesale,North,29114
2838,Kirana,North,20738
2839,Modern Trade,South,89555
2840,Kirana,North,33479
2841,Kirana,East,46685
2842,Modern Trade,East,20540
2843,Convenience,West,45641
2844,Wholesale,North,51280
2845,Kirana,North,16547
2846,Kirana,North,60447
2847,Modern Trade,East,30527
2848,Kirana,South,60433
2849,Kirana,South,18168
2850,Kirana,North,21575
2851,Modern Trade,South,37564
2852,Kirana,West,15337
2853,Kirana,East,38507
2854,Convenience,North,43043
2855,Kirana,South,37514
2856,Kirana,North,35656
2857,Kirana,North,12654
2858,Kirana,East,8911
2859,Kirana,East,32015
2860,Kirana,South,5843
2861,Convenience,East,4808
2862,Kirana,West,21332
2863,Wholesale,North,15062
2864,Kirana,East,44167
2865,Kirana,South,31956
2866,Kirana,South,42859
2867,Kirana,South,59866
2868,Modern Trade,West,76841
2869,Kirana,East,55075
2870,Kirana,East,36838
2871,Convenience,West,13978
2872,Convenience,East,72353
2873,Convenience,East,11528
2874,Kirana,East,60933
2875,Modern Trade,West,82403
2876,Kirana,West,44838
2877,Kirana,South,14346
2878,Kirana,West,22641
2879,Kirana,West,39377
2880,Kirana,South,17475
2881,Kirana,West,36432
2882,Convenience,East,44316
2883,Kirana,North,47468
2884,Kirana,South,22374
2885,Kirana,North,33376
2886,Convenience,North,38050
2887,Kirana,South,7324
2888,Kirana,North,21704
2889,Convenience,North,35000
2890,Convenience,South,43943
2891,Kirana,South,87443
2892,Modern Trade,East,41391
2893,Modern Trade,South,11057
2894,Modern Trade,West,16343
2895,Kirana,North,63309
2896,Convenience,South,109073
2897,Kirana,East,13597
2898,Kirana,South,21095
2899,Kirana,North,112314
2900,Kirana,South,94899
2901,Kirana,North,50550
2902,Modern Trade,South,21433
2903,Kirana,East,13050
2904,Kirana,West,20122
2905,Kirana,East,24785
2906,Kirana,South,25724
2907,Wholesale,North,7218
2908,Kirana,East,15454
2909,Kirana,West,35792
2910,Kirana,West,20801
2911,Kirana,North,10694
2912,Kirana,South,14044
2913,Modern Trade,East,28057
2914,Wholesale,East,8708
2915,Kirana,North,78796
2916,Modern Trade,East,9265
2917,Modern Trade,North,53402
2918,Convenience,North,107885
2919,Kirana,South,10305
2920,Kirana,North,12540
2921,Kirana,East,28425
2922,Modern Trade,North,22750
2923,Convenience,East,64672
2924,Kirana,North,26913
2925,Kirana,South,15201
2926,Convenience,South,55820
2927,Convenience,North,24869
2928,Wholesale,North,14851
2929,Modern Trade,North,17145
2930,Kirana,South,9939
2931,Kirana,West,3694
2932,Modern Trade,North,10918
2933,Kirana,West,27432
2934,Kirana,North,24395
2935,Modern Trade,East,7903
2936,Kirana,South,15468
2937,Modern Trade,West,50594
2938,Kirana,West,47637
2939,Wholesale,South,34191
2940,Kirana,West,11968
2941,Kirana,North,64241
2942,Modern Trade,West,28575
2943,Kirana,North,17031
2944,Modern Trade,West,12411
2945,Modern Trade,East,54013
2946,Kirana,West,1029
2947,Kirana,West,40058
2948,Kirana,North,21789
2949,Kirana,South,70218
2950,Convenience,East,132764
2951,Convenience,South,17151
2952,Modern Trade,North,64898
2953,Modern Trade,East,41506
2954,Kirana,West,38288
2955,Convenience,South,8080
2956,Modern Trade,South,20335
2957,Modern Trade,South,63064
2958,Convenience,West,76293
2959,Kirana,North,93450
2960,Convenience,West,20422
2961,Kirana,West,46604
2962,Kirana,North,21195
2963,Kirana,North,35989
2964,Wholesale,West,46103
2965,Convenience,North,21907
2966,Modern Trade,South,48851
2967,Modern Trade,East,27379
2968,Kirana,North,30869
2969,Convenience,East,8209
2970,Kirana,South,19449
2971,Kirana,North,19752
2972,Kirana,West,140595
2973,Modern Trade,West,16108
2974,Modern Trade,South,30406
2975,Kirana,North,16409
2976,Kirana,West,27439
2977,Convenience,North,35486
2978,Kirana,East,13564
2979,Modern Trade,West,60097
2980,Wholesale,South,14208
2981,Kirana,West,7063
2982,Kirana,South,33255
2983,Modern Trade,South,110811
2984,Convenience,East,4909
2985,Kirana,East,9425
2986,Wholesale,South,56783
2987,Kirana,West,16048
2988,Kirana,South,37135
2989,Modern Trade,North,67370
2990,Convenience,North,54143
2991,Kirana,West,35249
2992,Convenience,West,35741
2993,Kirana,East,35176
2994,Kirana,North,39964
2995,Kirana,South,79007
2996,Convenience,South,11517
2997,Kirana,North,9990
2998,Kirana,North,48914
2999,Kirana,East,18142
3000,Convenience,North,90692
3001,Modern Trade,East,38238
3002,Modern Trade,West,97993
3003,Kirana,West,53323
3004,Modern Trade,North,25402
3005,Kirana,North,32503
3006,Convenience,North,64055
3007,Convenience,North,7456
3008,Kirana,South,66779
3009,Modern Trade,South,30828
3010,Kirana,West,27224
3011,Kirana,South,129026
3012,Kirana,North,79533
3013,Kirana,East,15523
3014,Kirana,West,40734
3015,Modern Trade,North,13567
3016,Kirana,South,46223
3017,Modern Trade,East,113610
3018,Kirana,East,90098
3019,Kirana,South,44809
3020,Modern Trade,North,41157
3021,Kirana,East,28993
3022,Kirana,East,119093
3023,Modern Trade,South,59680
3024,Kirana,East,22917
3025,Kirana,East,35555
3026,Kirana,East,36912
3027,Convenience,West,16372
3028,Modern Trade,North,37081
3029,Modern Trade,North,48880
3030,Modern Trade,South,14105
3031,Kirana,North,68694
3032,Kirana,East,18914
3033,Modern Trade,North,23172
3034,Kirana,West,18447
3035,Kirana,East,15521
3036,Kirana,East,77047
3037,Kirana,West,86506
3038,Wholesale,West,20373
3039,Kirana,North,71284
3040,Kirana,North,8324
3041,Kirana,North,26113
3042,Wholesale,West,10925
3043,Kirana,North,125531
3044,Kirana,South,78739
3045,Modern Trade,North,6387
3046,Modern Trade,West,16476
3047,Kirana,West,26725
3048,Kirana,South,31366
3049,Kirana,East,10033
3050,Kirana,South,55938
3051,Kirana,West,71121
3052,Kirana,East,42500
3053,Kirana,South,40311
3054,Kirana,South,18510
3055,Modern Trade,East,25604
3056,Wholesale,South,38823
3057,Modern Trade,East,41975
3058,Kirana,North,33112
3059,Kirana,East,66736
3060,Wholesale,South,48530
3061,Kirana,North,71835
3062,Kirana,West,36085
3063,Kirana,West,35909
3064,Modern Trade,West,62473
3065,Modern Trade,South,14129
3066,Kirana,North,175294
3067,Kirana,East,18449
3068,Wholesale,West,16763
3069,Kirana,West,69036
3070,Modern Trade,North,50879
3071,Modern Trade,North,56505
3072,Modern Trade,North,36774
3073,Kirana,South,14809
3074,Kirana,North,100248
3075,Kirana,East,67026
3076,Convenience,East,20600
3077,Convenience,West,62972
3078,Kirana,East,22095
3079,Kirana,North,24804
3080,Convenience,East,26429
3081,Modern Trade,West,19078
3082,Convenience,South,36254
3083,Kirana,East,67403
3084,Kirana,West,47149
3085,Modern Trade,West,56160
3086,Modern Trade,North,41081
3087,Kirana,West,4524
3088,Kirana,East,143434
3089,Kirana,West,75705
3090,Kirana,West,42676
3091,Kirana,North,13136
3092,Wholesale,North,54610
3093,Kirana,East,34132
3094,Convenience,West,39476
3095,Kirana,South,66397
3096,Modern Trade,West,45582
3097,Wholesale,South,86079
3098,Kirana,East,23976
3099,Kirana,North,7870
3100,Kirana,East,33002
3101,Kirana,North,24582
3102,Modern Trade,North,49481
3103,Convenience,West,16731
3104,Kirana,West,23998
3105,Kirana,North,50898
3106,Kirana,South,28201
3107,Modern Trade,South,69974
3108,Kirana,West,17030
3109,Kirana,East,12274
3110,Modern Trade,South,55113
3111,Modern Trade,North,10459
3112,Kirana,West,5518
3113,Modern Trade,West,12072
3114,Kirana,North,73713
3115,Kirana,East,21097
3116,Convenience,North,25118
3117,Modern Trade,East,58008
3118,Kirana,West,66465
3119,Kirana,East,59009
3120,Kirana,North,55001
3121,Kirana,West,19924
3122,Kirana,South,37194
3123,Kirana,West,10357
3124,Kirana,North,26301
3125,Modern Trade,North,6858
3126,Modern Trade,West,70031
3127,Modern Trade,West,25135
3128,Kirana,West,36342
3129,Wholesale,East,22320
3130,Convenience,South,76132
3131,Convenience,East,9596
3132,Convenience,North,13142
3133,Convenience,West,35750
3134,Kirana,East,37188
3135,Kirana,East,70553
3136,Modern Trade,North,41444
3137,Modern Trade,East,36957
3138,Modern Trade,North,18343
3139,Kirana,East,76430
3140,Kirana,South,29689
3141,Kirana,North,19387
3142,Convenience,South,17115
3143,Kirana,East,36590
3144,Kirana,South,9092
3145,Kirana,South,9798
3146,Kirana,South,9777
3147,Convenience,East,105340
3148,Modern Trade,North,88639
3149,Modern Trade,East,15815
3150,Kirana,East,42204
3151,Modern Trade,East,56374
3152,Kirana,North,46409
3153,Modern Trade,West,12018
3154,Kirana,East,17916
3155,Kirana,East,41693
3156,Modern Trade,North,9471
3157,Convenience,West,72974
3158,Kirana,West,11693
3159,Convenience,West,38474
3160,Kirana,West,62301
3161,Kirana,North,67551
3162,Kirana,North,68245
3163,Kirana,West,18605
3164,Kirana,South,20541
3165,Kirana,North,44408
3166,Kirana,South,55019
3167,Convenience,South,53236
3168,Kirana,West,57798
3169,Modern Trade,West,48643
3170,Kirana,East,42533
3171,Modern Trade,South,19989
3172,Kirana,East,43436
3173,Kirana,West,97719
3174,Kirana,South,27035
3175,Kirana,North,25013
3176,Kirana,East,51817
3177,Modern Trade,West,11682
3178,Convenience,South,38144
3179,Convenience,West,70900
3180,Modern Trade,East,38391
3181,Kirana,West,38218
3182,Kirana,West,4064
3183,Kirana,North,27547
3184,Kirana,West,14735
3185,Kirana,South,10860
3186,Kirana,South,31501
3187,Kirana,North,54936
3188,Kirana,South,29717
3189,Convenience,West,63569
3190,Modern Trade,West,54266
3191,Kirana,South,21001
3192,Convenience,East,23430
3193,Wholesale,West,5601
3194,Kirana,South,120258
3195,Kirana,West,15770
3196,Kirana,West,39233
3197,Convenience,North,30817
3198,Convenience,South,94267
3199,Kirana,West,43250
3200,Kirana,East,34071
3201,Kirana,South,79986
3202,Kirana,East,39235
3203,Kirana,South,17175
3204,Convenience,East,49898
3205,Modern Trade,East,10386
3206,Convenience,South,15063
3207,Convenience,North,24359
3208,Modern Trade,North,12241
3209,Kirana,South,26616
3210,Modern Trade,West,2320
3211,Kirana,South,38509
3212,Modern Trade,South,47942
3213,Kirana,West,21770
3214,Modern Trade,South,7150
3215,Kirana,South,33377
3216,Kirana,West,54167
3217,Kirana,West,9498
3218,Kirana,North,174462
3219,Modern Trade,East,39440
3220,Modern Trade,East,55976
3221,Kirana,North,147471
3222,Kirana,North,45739
3223,Kirana,East,16678
3224,Kirana,North,19875
3225,Kirana,South,68463
3226,Convenience,North,60635
3227,Kirana,North,69311
3228,Kirana,North,52031
3229,Kirana,North,46812
3230,Kirana,East,57300
3231,Kirana,West,44881
3232,Modern Trade,East,13572
3233,Kirana,East,19948
3234,Kirana,West,62991
3235,Kirana,East,149267
3236,Kirana,South,71258
3237,Kirana,West,100004
3238,Wholesale,South,8758
3239,Modern Trade,East,74384
3240,Kirana,East,59051
3241,Kirana,West,42893
3242,Kirana,East,23330
3243,Kirana,North,48179
3244,Modern Trade,South,65272
3245,Modern Trade,South,35667
3246,Kirana,North,19030
3247,Kirana,West,89898
3248,Kirana,West,27891
3249,Convenience,North,44009
3250,Modern Trade,North,4635
3251,Kirana,South,17606
3252,Kirana,North,75476
3253,Modern Trade,North,71523
3254,Kirana,North,47829
3255,Kirana,East,5560
3256,Kirana,North,19812
3257,Modern Trade,East,117994
3258,Kirana,South,36334
3259,Kirana,South,63475
3260,Convenience,West,19248
3261,Kirana,South,35179
3262,Kirana,West,19463
3263,Kirana,East,25835
3264,Kirana,North,16711
3265,Modern Trade,South,29765
3266,Kirana,North,30937
3267,Kirana,West,58200
3268,Kirana,East,6937
3269,Modern Trade,South,11319
3270,Modern Trade,North,35550
3271,Kirana,West,12700
3272,Kirana,North,14111
3273,Modern Trade,South,98289
3274,Kirana,North,55567
3275,Convenience,East,29865
3276,Convenience,South,18475
3277,Convenience,West,103447
3278,Kirana,South,9365
3279,Kirana,West,68735
3280,Modern Trade,West,107763
3281,Kirana,South,35747
3282,Kirana,West,45953
3283,Convenience,South,47943
3284,Convenience,East,57630
3285,Kirana,East,41851
3286,Kirana,North,45274
3287,Kirana,East,17986
3288,Convenience,West,5300
3289,Convenience,North,65707
3290,Kirana,North,11785
3291,Kirana,South,93394
3292,Convenience,North,31319
3293,Kirana,South,125770
3294,Kirana,North,44944
3295,Wholesale,East,24507
3296,Kirana,South,54748
3297,Modern Trade,West,115872
3298,Kirana,North,37575
3299,Kirana,East,36194
3300,Convenience,East,33869
3301,Kirana,South,24129
3302,Wholesale,South,42131
3303,Kirana,South,46859
3304,Kirana,West,124314
3305,Kirana,West,24532
3306,Kirana,West,101675
3307,Kirana,North,48955
3308,Kirana,West,55118
3309,Kirana,South,21668
3310,Kirana,East,31715
3311,Modern Trade,East,27199
3312,Modern Trade,South,58991
3313,Modern Trade,West,15418
3314,Kirana,West,14666
3315,Kirana,South,3976
3316,Modern Trade,East,55315
3317,Kirana,North,11540
3318,Kirana,East,34885
3319,Convenience,West,9784
3320,Modern Trade,East,35638
3321,Kirana,West,34006
3322,Kirana,East,22582
3323,Modern Trade,South,47091
3324,Kirana,West,21462
3325,Modern Trade,North,64610
3326,Modern Trade,North,75503
3327,Convenience,South,78633
3328,Kirana,East,35330
3329,Kirana,South,53427
3330,Modern Trade,South,35234
3331,Modern Trade,North,49051
3332,Modern Trade,North,36638
3333,Kirana,West,39513
3334,Kirana,West,96483
3335,Convenience,West,5647
3336,Modern Trade,South,40796
3337,Convenience,South,40588
3338,Modern Trade,West,20878
3339,Kirana,North,52348
3340,Modern Trade,North,33876
3341,Convenience,East,23061
3342,Kirana,West,39192
3343,Modern Trade,South,100231
3344,Kirana,East,153203
3345,Kirana,East,29693
3346,Modern Trade,East,27227
3347,Kirana,West,33642
3348,Kirana,West,7951
3349,Kirana,West,30905
3350,Kirana,North,5434
3351,Kirana,East,17541
3352,Kirana,North,49279
3353,Convenience,West,15313
3354,Kirana,North,42940
3355,Kirana,North,27443
3356,Kirana,South,21129
3357,Modern Trade,West,66933
3358,Kirana,East,37581
3359,Convenience,West,47548
3360,Modern Trade,North,27235
3361,Modern Trade,West,60619
3362,Kirana,West,12533
3363,Modern Trade,South,77753
3364,Kirana,South,2700
3365,Convenience,West,3324
3366,Modern Trade,South,22730
3367,Kirana,North,27009
3368,Kirana,North,26257
3369,Kirana,North,15393
3370,Modern Trade,South,104250
3371,Kirana,West,32481
3372,Kirana,North,78803
3373,Kirana,East,6052
3374,Modern Trade,North,16095
3375,Convenience,West,12593
3376,Modern Trade,North,4831
3377,Modern Trade,East,40019
3378,Kirana,North,22099
3379,Kirana,North,9600
3380,Modern Trade,West,17450
3381,Kirana,North,54066
3382,Kirana,North,88712
3383,Kirana,South,22739
3384,Kirana,West,19283
3385,Kirana,West,23989
3386,Convenience,West,18363
3387,Kirana,West,19469
3388,Kirana,North,94738
3389,Kirana,East,55980
3390,Modern Trade,East,62244
3391,Kirana,South,15143
3392,Convenience,North,53665
3393,Convenience,West,28329
3394,Kirana,West,13296
3395,Convenience,East,136486
3396,Wholesale,South,45886
3397,Convenience,North,93020
3398,Convenience,South,71906
3399,Kirana,North,5566
3400,Kirana,South,15524
3401,Kirana,South,53541
3402,Kirana,West,26125
3403,Wholesale,East,46468
3404,Kirana,West,70416
3405,Modern Trade,East,5293
3406,Convenience,South,43877
3407,Convenience,North,21950
3408,Wholesale,West,57799
3409,Kirana,North,78741
3410,Kirana,West,32416
3411,Kirana,West,29261
3412,Kirana,West,45833
3413,Kirana,North,57091
3414,Kirana,West,119378
3415,Modern Trade,West,114845
3416,Kirana,West,73198
3417,Kirana,North,92243
3418,Modern Trade,West,31969
3419,Kirana,North,24930
3420,Kirana,East,6574
3421,Modern Trade,West,19515
3422,Modern Trade,South,53889
3423,Modern Trade,East,19130
3424,Kirana,North,37101
3425,Convenience,South,48513
3426,Modern Trade,North,58823
3427,Kirana,North,132070
3428,Modern Trade,West,36625
3429,Convenience,South,56169
3430,Kirana,North,26827
3431,Kirana,East,13362
3432,Wholesale,West,21321
3433,Modern Trade,East,30634
3434,Kirana,East,48387
3435,Modern Trade,West,116291
3436,Kirana,North,34313
3437,Kirana,East,23320
3438,Kirana,North,23183
3439,Convenience,North,43504
3440,Convenience,West,42696
3441,Kirana,East,40314
3442,Kirana,East,31816
3443,Kirana,West,60863
3444,Wholesale,North,4767
3445,Wholesale,North,53331
3446,Modern Trade,West,24977
3447,Convenience,North,46832
3448,Modern Trade,North,52328
3449,Kirana,East,22858
3450,Kirana,North,144723
3451,Kirana,North,15289
3452,Modern Trade,North,85564
3453,Modern Trade,North,31579
3454,Kirana,West,67591
3455,Convenience,West,7167
3456,Kirana,West,50563
3457,Kirana,North,33618
3458,Modern Trade,West,53892
3459,Modern Trade,South,53701
3460,Modern Trade,South,64159
3461,Kirana,South,84413
3462,Kirana,East,100275
3463,Modern Trade,North,9313
3464,Kirana,East,6269
3465,Kirana,West,24420
3466,Modern Trade,North,41093
